Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
1764,idan~oauthlib,20160917,0,0,3,0,2,0,1,0,1,10
1777,idan~oauthlib,20160930,0,0,1,0,0,1,0,0,0,11
1780,idan~oauthlib,20161003,2,0,0,0,1,0,1,0,2,10
1794,idan~oauthlib,20161017,0,0,1,0,1,0,1,0,1,10
1798,idan~oauthlib,20161021,1,0,1,0,2,0,1,0,1,10
1813,idan~oauthlib,20161105,0,0,0,0,2,0,0,0,0,10
1821,idan~oauthlib,20161113,0,0,6,0,0,3,0,0,0,11
1823,idan~oauthlib,20161115,0,0,0,0,2,0,0,0,0,10
1826,idan~oauthlib,20161118,1,0,0,0,0,0,0,0,1,10
1828,idan~oauthlib,20161120,0,0,1,0,0,1,0,0,0,11
1829,idan~oauthlib,20161121,3,0,2,0,2,0,2,0,3,10
1830,idan~oauthlib,20161122,1,0,1,0,0,0,0,0,1,10
1831,idan~oauthlib,20161123,2,1,1,0,0,2,0,0,0,11
1832,idan~oauthlib,20161124,3,3,12,0,0,8,0,0,0,4
1844,idan~oauthlib,20161206,7,1,3,0,1,3,1,3,6,4
1845,idan~oauthlib,20161207,3,0,0,0,1,0,1,1,3,10
1857,idan~oauthlib,20161219,2,0,1,0,0,0,0,0,2,10
1858,idan~oauthlib,20161220,4,0,0,0,1,0,1,7,4,10
1859,idan~oauthlib,20161221,0,0,0,0,0,0,0,3,0,10
1860,idan~oauthlib,20161222,3,0,1,0,0,0,0,0,3,10
1861,idan~oauthlib,20161223,1,1,2,0,0,2,0,0,0,11
1874,idan~oauthlib,20170105,1,0,0,0,1,0,1,0,1,10
1877,idan~oauthlib,20170108,0,0,1,0,0,0,0,1,0,10
1878,idan~oauthlib,20170109,1,0,0,0,0,0,0,2,1,10
1884,idan~oauthlib,20170115,0,0,1,0,0,1,0,0,0,11
1885,idan~oauthlib,20170116,2,0,0,0,0,0,0,0,2,10
1887,idan~oauthlib,20170118,1,0,0,0,0,0,0,0,1,10
1889,idan~oauthlib,20170120,1,0,0,0,1,0,1,0,1,10
1895,idan~oauthlib,20170126,1,0,0,0,0,0,0,0,1,10
1907,idan~oauthlib,20170207,1,0,0,0,1,0,1,0,1,10
1913,idan~oauthlib,20170213,1,0,0,0,0,0,0,0,1,10
1914,idan~oauthlib,20170214,2,0,0,0,2,0,2,0,2,10
1921,idan~oauthlib,20170221,1,0,0,0,1,0,1,0,1,10
1923,idan~oauthlib,20170223,3,0,0,0,3,0,3,0,3,10
1934,idan~oauthlib,20170306,1,0,0,0,1,0,1,0,1,10
1936,idan~oauthlib,20170308,2,0,0,0,1,0,1,0,2,10
1947,idan~oauthlib,20170319,2,1,1,0,0,1,0,0,0,11
1957,idan~oauthlib,20170329,0,0,1,0,1,0,1,6,4,10
1958,idan~oauthlib,20170330,0,0,11,0,1,0,0,0,0,10
1959,idan~oauthlib,20170331,7,7,7,0,0,8,0,0,0,2
1961,idan~oauthlib,20170402,1,0,2,0,0,0,0,0,1,10
1962,idan~oauthlib,20170403,2,2,4,0,0,3,0,0,0,11
1966,idan~oauthlib,20170407,0,0,0,0,1,1,1,0,1,11
1975,idan~oauthlib,20170416,3,0,0,0,3,0,3,0,3,10
1985,idan~oauthlib,20170426,0,0,0,0,1,0,1,0,1,10
2010,idan~oauthlib,20170521,0,0,0,0,1,0,1,0,1,10
2011,idan~oauthlib,20170522,0,0,1,0,0,1,0,0,0,11
2022,idan~oauthlib,20170602,1,0,0,0,1,0,1,0,1,10
2033,idan~oauthlib,20170613,1,0,0,0,1,0,1,0,1,10
2034,idan~oauthlib,20170614,3,0,4,0,1,0,1,0,3,10
2035,idan~oauthlib,20170615,1,1,1,0,0,1,0,0,0,11
2070,idan~oauthlib,20170720,0,0,0,1,0,0,0,0,0,5
2078,idan~oauthlib,20170728,0,0,0,0,1,0,1,0,0,10
2079,idan~oauthlib,20170729,1,0,1,0,0,0,0,0,1,10
2080,idan~oauthlib,20170730,7,6,9,0,0,6,0,2,1,2
2082,idan~oauthlib,20170801,2,0,4,0,0,0,0,0,2,10
2083,idan~oauthlib,20170802,1,1,1,0,0,1,0,0,0,11
2111,idan~oauthlib,20170830,0,0,3,1,1,3,0,0,0,5
2116,idan~oauthlib,20170904,0,0,0,0,0,0,0,0,8,10
2118,idan~oauthlib,20170906,0,0,0,0,1,0,1,0,0,10
2119,idan~oauthlib,20170907,1,0,2,0,1,1,0,0,0,11
2122,idan~oauthlib,20170910,0,0,7,0,0,0,0,1,0,10
2123,idan~oauthlib,20170911,1,1,1,0,0,1,0,0,0,11
2124,idan~oauthlib,20170912,1,0,3,0,1,0,1,0,2,10
2125,idan~oauthlib,20170913,1,0,2,0,0,0,0,0,1,10
2129,idan~oauthlib,20170917,3,0,5,0,0,1,0,0,0,11
2130,idan~oauthlib,20170918,1,1,1,0,0,1,0,1,0,5
2131,idan~oauthlib,20170919,0,0,1,0,0,0,0,5,3,10
2133,idan~oauthlib,20170921,0,0,2,0,0,0,0,3,0,10
2134,idan~oauthlib,20170922,1,0,0,0,1,0,1,0,1,10
2136,idan~oauthlib,20170924,1,1,1,0,0,1,0,1,0,5
2137,idan~oauthlib,20170925,0,0,0,0,0,0,0,1,0,10
2140,idan~oauthlib,20170928,0,0,2,0,0,0,0,1,1,10
2143,idan~oauthlib,20171001,1,1,2,0,0,1,0,0,0,11
2145,idan~oauthlib,20171003,0,0,3,0,1,0,1,0,3,10
2147,idan~oauthlib,20171005,0,0,3,0,0,0,0,0,0,10
2160,idan~oauthlib,20171018,4,0,11,0,1,0,0,0,0,10
2161,idan~oauthlib,20171019,0,0,22,0,0,0,0,0,0,4
2162,idan~oauthlib,20171020,0,0,4,0,1,0,1,0,1,10
2165,idan~oauthlib,20171023,0,0,2,0,1,0,0,0,0,10
2166,idan~oauthlib,20171024,1,1,2,0,2,1,1,0,1,11
2168,idan~oauthlib,20171026,0,0,0,0,0,0,0,0,1,10
2169,idan~oauthlib,20171027,1,1,7,0,4,4,2,4,5,4
2173,idan~oauthlib,20171031,0,0,4,0,0,0,0,0,0,10
2177,idan~oauthlib,20171104,0,0,0,0,2,0,2,0,3,10
2186,idan~oauthlib,20171113,0,0,9,0,0,0,0,0,0,10
2187,idan~oauthlib,20171114,2,2,6,0,0,2,0,0,0,11
2191,idan~oauthlib,20171118,0,0,1,0,2,0,0,0,0,10
2192,idan~oauthlib,20171119,0,0,2,0,0,1,0,0,0,11
2193,idan~oauthlib,20171120,0,0,9,0,0,0,0,0,0,10
2196,idan~oauthlib,20171123,0,0,0,0,1,0,1,0,1,10
2201,idan~oauthlib,20171128,0,0,1,0,1,0,1,0,1,10
2205,idan~oauthlib,20171202,0,0,0,0,0,0,0,0,1,10
2217,idan~oauthlib,20171214,0,0,0,0,0,0,0,0,1,10
2218,idan~oauthlib,20171215,0,0,0,0,0,0,0,0,1,10
