project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
pycqa~astroid,20141221,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141227,0,0,0,0,1,0,0,0,0
pycqa~astroid,20141228,1,0,0,0,0,0,0,0,0
pycqa~astroid,20141229,1,0,0,0,0,0,0,0,0
pycqa~astroid,20150103,4,0,0,0,0,0,0,0,0
pycqa~astroid,20150107,1,0,0,0,1,0,0,0,0
pycqa~astroid,20150108,1,0,4,0,0,0,0,0,0
pycqa~astroid,20150110,9,0,0,0,0,0,0,0,0
pycqa~astroid,20150111,2,0,0,0,0,0,0,0,0
pycqa~astroid,20150112,0,0,0,0,1,0,0,0,0
pycqa~astroid,20150113,0,0,0,0,1,0,0,0,0
